,Target,Feature_1,Feature_2,Feature_3,Feature_4,JPG_PATH
1241,1,0.511719,0.516602,0.628906 ,0.443359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6287.jpeg
1242,1,0.560547,0.445312,0.367188 ,0.300781,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_629.jpeg
1243,1,0.487305,0.370117,0.916016 ,0.673828,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6292.jpeg
1244,1,0.500977,0.537109,0.599609 ,0.503906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_630.jpeg
1245,1,0.483398,0.617188,0.623047 ,0.464844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6308.jpeg
1246,0,0.569336,0.577148,0.787109 ,0.681641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_631.jpeg
1247,1,0.398438,0.503906,0.503906 ,0.722656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6312.jpeg
1248,1,0.480469,0.452148,0.859375 ,0.841797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6326.jpeg
1249,1,0.490234,0.490234,0.945312 ,0.917969,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6339.jpeg
1250,1,0.494141,0.451172,0.929688 ,0.703125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6342.jpeg
1251,0,0.504883,0.396484,0.943359 ,0.582031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6346.jpeg
1252,0,0.485352,0.431641,0.884766 ,0.628906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6353.jpeg
1253,0,0.225586,0.666992,0.416016 ,0.556641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6353.jpeg
1254,0,0.526367,0.503906,0.216797 ,0.218750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6354.jpeg
1255,1,0.455078,0.437500,0.398438 ,0.570312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6355.jpeg
1256,0,0.770508,0.640625,0.087891 ,0.203125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1257,0,0.482422,0.217773,0.078125 ,0.185547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1258,0,0.491211,0.763672,0.162109 ,0.183594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1259,0,0.410156,0.485352,0.085938 ,0.072266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1260,0,0.132812,0.226562,0.082031 ,0.148438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1261,0,0.166992,0.825195,0.138672 ,0.220703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1262,0,0.777344,0.407227,0.066406 ,0.083984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6387.jpeg
1263,1,0.468750,0.341797,0.621094 ,0.652344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6393.jpeg
1264,0,0.496094,0.532227,0.585938 ,0.400391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6395.jpeg
1265,0,0.491211,0.494141,0.978516 ,0.906250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6407.jpeg
1266,0,0.439453,0.489258,0.316406 ,0.306641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_641.jpeg
1267,1,0.516602,0.416016,0.529297 ,0.410156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6411.jpeg
1268,1,0.773438,0.652344,0.242188 ,0.246094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6411.jpeg
1269,0,0.515625,0.500000,0.953125 ,0.914062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6412.jpeg
1270,0,0.488281,0.560547,0.503906 ,0.382812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6417.jpeg
1271,0,0.472656,0.478516,0.761719 ,0.929688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6419.jpeg
1272,0,0.445312,0.403320,0.808594 ,0.580078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6440.jpeg
1273,0,0.650391,0.774414,0.699219 ,0.404297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6440.jpeg
1274,0,0.503906,0.474609,0.949219 ,0.632812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6447.jpeg
1275,0,0.493164,0.512695,0.740234 ,0.572266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6449.jpeg
1276,0,0.183594,0.253906,0.058594 ,0.089844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1277,0,0.367188,0.311523,0.140625 ,0.158203,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1278,0,0.420898,0.490234,0.099609 ,0.121094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1279,0,0.554688,0.505859,0.121094 ,0.121094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1280,0,0.719727,0.468750,0.181641 ,0.195312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1281,0,0.656250,0.149414,0.070312 ,0.205078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1282,0,0.776367,0.207031,0.080078 ,0.085938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1283,0,0.550781,0.292969,0.046875 ,0.078125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1284,0,0.121094,0.389648,0.089844 ,0.080078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1285,0,0.275391,0.761719,0.128906 ,0.070312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1286,0,0.958008,0.260742,0.083984 ,0.099609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1287,0,0.924805,0.122070,0.150391 ,0.150391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6461.jpeg
1288,1,0.454102,0.382812,0.716797 ,0.578125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6468.jpeg
1289,1,0.500000,0.528320,0.656250 ,0.541016,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6469.jpeg
1290,1,0.539062,0.566406,0.675781 ,0.531250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6474.jpeg
1291,1,0.536133,0.564453,0.693359 ,0.644531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6481.jpeg
1292,1,0.461914,0.446289,0.775391 ,0.509766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6498.jpeg
1293,0,0.542969,0.534180,0.902344 ,0.814453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6504.jpeg
1294,0,0.500977,0.422852,0.998047 ,0.646484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6518.jpeg
1295,0,0.630859,0.750000,0.687500 ,0.500000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6518.jpeg
1296,0,0.479492,0.503906,0.771484 ,0.992188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6520.jpeg
1297,0,0.493164,0.532227,0.619141 ,0.568359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6523.jpeg
1298,0,0.464844,0.562500,0.785156 ,0.609375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6537.jpeg
1299,0,0.533203,0.613281,0.933594 ,0.773438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_654.jpeg
1300,1,0.797852,0.597656,0.404297 ,0.386719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6540.jpeg
1301,1,0.668945,0.208008,0.662109 ,0.357422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6540.jpeg
1302,1,0.272461,0.666992,0.447266 ,0.552734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6540.jpeg
1303,0,0.573242,0.555664,0.853516 ,0.634766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6547.jpeg
1304,0,0.240234,0.187500,0.476562 ,0.371094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6547.jpeg
1305,0,0.490234,0.516602,0.976562 ,0.669922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6565.jpeg
1306,0,0.506836,0.416992,0.630859 ,0.607422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_657.jpeg
1307,0,0.448242,0.821289,0.568359 ,0.349609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_657.jpeg
1308,0,0.874023,0.585938,0.248047 ,0.511719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_657.jpeg
1309,0,0.120117,0.501953,0.236328 ,0.859375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_657.jpeg
1310,0,0.329102,0.390625,0.060547 ,0.085938,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1311,0,0.746094,0.298828,0.199219 ,0.160156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1312,0,0.534180,0.194336,0.068359 ,0.142578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1313,0,0.137695,0.179688,0.205078 ,0.156250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1314,0,0.275391,0.676758,0.082031 ,0.076172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1315,0,0.137695,0.796875,0.103516 ,0.097656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1316,0,0.665039,0.757812,0.119141 ,0.066406,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1317,0,0.684570,0.887695,0.201172 ,0.080078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6572.jpeg
1318,1,0.537109,0.572266,0.855469 ,0.609375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6574.jpeg
1319,1,0.505859,0.514648,0.550781 ,0.509766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6581.jpeg
1320,1,0.468750,0.513672,0.671875 ,0.503906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6604.jpeg
1321,0,0.396484,0.568359,0.789062 ,0.863281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6605.jpeg
1322,0,0.752930,0.258789,0.494141 ,0.513672,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6605.jpeg
1323,0,0.536133,0.432617,0.677734 ,0.626953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6610.jpeg
1324,0,0.565430,0.527344,0.318359 ,0.343750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6642.jpeg
1325,1,0.572266,0.563477,0.457031 ,0.474609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6643.jpeg
1326,0,0.493164,0.458008,0.982422 ,0.681641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_665.jpeg
1327,1,0.723633,0.396484,0.330078 ,0.500000,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6652.jpeg
1328,1,0.262695,0.562500,0.232422 ,0.324219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6652.jpeg
1329,1,0.474609,0.450195,0.726562 ,0.419922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6653.jpeg
1330,0,0.466797,0.506836,0.785156 ,0.732422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6668.jpeg
1331,1,0.405273,0.471680,0.763672 ,0.466797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_667.jpeg
1332,1,0.800781,0.153320,0.394531 ,0.302734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_667.jpeg
1333,1,0.188477,0.811523,0.373047 ,0.244141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_667.jpeg
1334,1,0.464844,0.375977,0.683594 ,0.564453,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6675.jpeg
1335,1,0.534180,0.448242,0.650391 ,0.650391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6679.jpeg
1336,1,0.141602,0.512695,0.236328 ,0.240234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6679.jpeg
1337,1,0.406250,0.926758,0.531250 ,0.146484,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6679.jpeg
1338,1,0.493164,0.529297,0.599609 ,0.488281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6690.jpeg
1339,0,0.484375,0.502930,0.863281 ,0.994141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6697.jpeg
1340,1,0.479492,0.568359,0.486328 ,0.449219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6701.jpeg
1341,1,0.422852,0.546875,0.830078 ,0.906250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6703.jpeg
1342,0,0.501953,0.459961,0.996094 ,0.650391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6707.jpeg
1343,1,0.499023,0.348633,0.748047 ,0.603516,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6708.jpeg
1344,1,0.554688,0.557617,0.742188 ,0.470703,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6713.jpeg
1345,1,0.845703,0.197266,0.308594 ,0.207031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6713.jpeg
1346,0,0.522461,0.559570,0.955078 ,0.876953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6717.jpeg
1347,1,0.499023,0.530273,0.349609 ,0.501953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6724.jpeg
1348,1,0.687500,0.712891,0.347656 ,0.472656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6735.jpeg
1349,1,0.896484,0.321289,0.207031 ,0.376953,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6735.jpeg
1350,1,0.137695,0.734375,0.216797 ,0.429688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6735.jpeg
1351,1,0.526367,0.584961,0.791016 ,0.615234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6750.jpeg
1352,1,0.535156,0.554688,0.765625 ,0.515625,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6765.jpeg
1353,1,0.520508,0.477539,0.896484 ,0.642578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6769.jpeg
1354,0,0.519531,0.464844,0.574219 ,0.703125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6776.jpeg
1355,1,0.452148,0.563477,0.830078 ,0.873047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6778.jpeg
1356,1,0.490234,0.552734,0.703125 ,0.824219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6783.jpeg
1357,0,0.497070,0.532227,0.806641 ,0.900391,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6801.jpeg
1358,0,0.166016,0.711914,0.328125 ,0.486328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6801.jpeg
1359,1,0.492188,0.526367,0.234375 ,0.224609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6803.jpeg
1360,0,0.513672,0.634766,0.601562 ,0.546875,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6814.jpeg
1361,0,0.364258,0.310547,0.548828 ,0.386719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6814.jpeg
1362,1,0.583984,0.460938,0.453125 ,0.781250,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6820.jpeg
1363,1,0.646484,0.585938,0.496094 ,0.605469,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6823.jpeg
1364,1,0.450195,0.567383,0.744141 ,0.455078,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6827.jpeg
1365,1,0.508789,0.408203,0.474609 ,0.746094,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_683.jpeg
1366,0,0.514648,0.478516,0.970703 ,0.929688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6831.jpeg
1367,0,0.692383,0.646484,0.138672 ,0.093750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1368,0,0.698242,0.504883,0.142578 ,0.068359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1369,0,0.245117,0.556641,0.138672 ,0.164062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1370,0,0.270508,0.815430,0.095703 ,0.244141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1371,0,0.642578,0.846680,0.097656 ,0.076172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1372,0,0.708984,0.185547,0.117188 ,0.199219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1373,0,0.430664,0.180664,0.068359 ,0.056641,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1374,0,0.911133,0.210938,0.080078 ,0.128906,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6848.jpeg
1375,1,0.459961,0.462891,0.767578 ,0.535156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6851.jpeg
1376,0,0.490234,0.501953,0.773438 ,0.992188,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6852.jpeg
1377,0,0.485352,0.469727,0.826172 ,0.767578,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6857.jpeg
1378,0,0.462891,0.439453,0.628906 ,0.468750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6858.jpeg
1379,0,0.419922,0.798828,0.835938 ,0.343750,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6858.jpeg
1380,1,0.485352,0.559570,0.255859 ,0.248047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6860.jpeg
1381,1,0.227539,0.220703,0.400391 ,0.273438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6860.jpeg
1382,1,0.389648,0.583008,0.685547 ,0.509766,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6863.jpeg
1383,0,0.496094,0.502930,0.972656 ,0.974609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6870.jpeg
1384,0,0.505859,0.494141,0.921875 ,0.820312,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6879.jpeg
1385,0,0.504883,0.627930,0.513672 ,0.279297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6880.jpeg
1386,1,0.548828,0.435547,0.710938 ,0.535156,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6891.jpeg
1387,1,0.394531,0.622070,0.246094 ,0.318359,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6899.jpeg
1388,0,0.491211,0.642578,0.587891 ,0.554688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6904.jpeg
1389,0,0.640625,0.327148,0.542969 ,0.349609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6904.jpeg
1390,0,0.580078,0.426758,0.746094 ,0.740234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6907.jpeg
1391,0,0.489258,0.464844,0.916016 ,0.539062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6917.jpeg
1392,1,0.649414,0.489258,0.462891 ,0.486328,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6977.jpeg
1393,0,0.514648,0.500000,0.724609 ,0.859375,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6978.jpeg
1394,1,0.566406,0.383789,0.691406 ,0.623047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_6993.jpeg
1395,1,0.570312,0.432617,0.371094 ,0.337891,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7018.jpeg
1396,1,0.496094,0.465820,0.621094 ,0.349609,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7031.jpeg
1397,0,0.488281,0.567383,0.933594 ,0.662109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7034.jpeg
1398,1,0.256836,0.687500,0.451172 ,0.574219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7037.jpeg
1399,1,0.474609,0.533203,0.753906 ,0.613281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7039.jpeg
1400,1,0.522461,0.489258,0.904297 ,0.572266,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7055.jpeg
1401,1,0.531250,0.520508,0.937500 ,0.677734,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7070.jpeg
1402,0,0.497070,0.570312,0.892578 ,0.644531,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7072.jpeg
1403,1,0.348633,0.495117,0.283203 ,0.623047,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7079.jpeg
1404,0,0.498047,0.494141,0.968750 ,0.914062,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7091.jpeg
1405,1,0.592773,0.526367,0.666016 ,0.662109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7092.jpeg
1406,0,0.498047,0.478516,0.937500 ,0.882812,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7104.jpeg
1407,1,0.546875,0.552734,0.644531 ,0.554688,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7105.jpeg
1408,1,0.465820,0.523438,0.744141 ,0.863281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7106.jpeg
1409,0,0.559570,0.593750,0.685547 ,0.464844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7119.jpeg
1410,0,0.488281,0.491211,0.792969 ,0.958984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7123.jpeg
1411,1,0.475586,0.486328,0.873047 ,0.902344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7135.jpeg
1412,1,0.543945,0.418945,0.904297 ,0.833984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_714.jpeg
1413,0,0.502930,0.605469,0.744141 ,0.636719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7141.jpeg
1414,1,0.517578,0.538086,0.890625 ,0.591797,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7144.jpeg
1415,0,0.452148,0.510742,0.712891 ,0.654297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7153.jpeg
1416,1,0.510742,0.460938,0.869141 ,0.714844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7156.jpeg
1417,0,0.518555,0.538086,0.767578 ,0.826172,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7158.jpeg
1418,1,0.511719,0.490234,0.656250 ,0.433594,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7162.jpeg
1419,0,0.438477,0.546875,0.591797 ,0.488281,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7177.jpeg
1420,0,0.432617,0.408203,0.697266 ,0.648438,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_718.jpeg
1421,0,0.532227,0.459961,0.927734 ,0.685547,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7188.jpeg
1422,1,0.557617,0.461914,0.837891 ,0.529297,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7201.jpeg
1423,0,0.503906,0.502930,0.777344 ,0.994141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7204.jpeg
1424,1,0.545898,0.476562,0.177734 ,0.277344,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7208.jpeg
1425,1,0.166992,0.672852,0.298828 ,0.333984,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7208.jpeg
1426,1,0.492188,0.504883,0.683594 ,0.419922,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7209.jpeg
1427,1,0.495117,0.482422,0.876953 ,0.886719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7219.jpeg
1428,0,0.510742,0.559570,0.802734 ,0.732422,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7222.jpeg
1429,0,0.491211,0.464844,0.912109 ,0.578125,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7232.jpeg
1430,1,0.332031,0.484375,0.500000 ,0.636719,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7241.jpeg
1431,1,0.481445,0.567383,0.912109 ,0.728516,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7245.jpeg
1432,0,0.512695,0.484375,0.974609 ,0.964844,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_725.jpeg
1433,0,0.571289,0.501953,0.462891 ,0.324219,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7266.jpeg
1434,0,0.500000,0.504883,0.710938 ,0.990234,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7279.jpeg
1435,0,0.451172,0.502930,0.707031 ,0.994141,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7283.jpeg
1436,0,0.518555,0.543945,0.888672 ,0.912109,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7284.jpeg
1437,1,0.579102,0.558594,0.580078 ,0.582031,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7285.jpeg
1438,0,0.511719,0.468750,0.976562 ,0.562500,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7288.jpeg
1439,0,0.500977,0.388672,0.740234 ,0.472656,C:\Users\Dell\Downloads\Weed_Detection5a431d7\data\agri_0_7294.jpeg
